expediente|cod_plan|des_plan|anio_apertura_expediente|exp_cerrado|exp_trasladado|tipo_traslado|exp_bloqueado|abandona|anio_convocatoria_acceso|convocatoria_acceso|acceso|des_acceso|sub_acceso|des_subacesso|nota_acceso|nota_admision_def|centro_escolar_acceso|sexo|fecha_nacimiento|cod_provincia|provincia|cod_municipio|municipio
942|1626|GRADO EN EDIFICACIÓN|2011-12|N|N|N|N|S|2010-11|SEP|1|Selectividad|5|LOE (Grados)|5.924||208-I.E.S. G. TORRENTE BALLESTER|D|1993-05-05|41.0|SEVILLA|1.0|SEVILLA
943|1626|GRADO EN EDIFICACIÓN|2011-12|N|N|N|N|S|2010-11|SEP|1|Selectividad|5|LOE (Grados)|5.1||224-I.E.S. TURGALIUM|H|1991-06-25|10.0|CÁCERES|1.0|CÁCERES
944|1626|GRADO EN EDIFICACIÓN|2011-12|S|S|S|N|N|2010-11|SEP|1|Selectividad|5|LOE (Grados)|6.478|6.478|174-I.E.S. SIERRA CALERA|D|1992-08-15|6.0|BADAJOZ|1.0|BADAJOZ
945|1626|GRADO EN EDIFICACIÓN|2011-12|S|N|N|N|N|2010-11|SEP|1|Selectividad|5|LOE (Grados)|5.574||235-SAGRADO CORAZÓN DE JESÚS (Cá)|D|1993-06-23|10.0|CÁCERES|1.0|CÁCERES
946|1626|GRADO EN EDIFICACIÓN|2011-12|S|N|N|N|N|2010-11|SEP|1|Selectividad|5|LOE (Grados)|5.056||243-I.E.S. VALLE DEL JERTE (Navac)|H|1993-08-26|10.0|CÁCERES|140.0|CABEZUELA DEL VALLE
947|1626|GRADO EN EDIFICACIÓN|2011-12|N|S|E|N|S|2010-11|SEP|1|Selectividad|5|LOE (Grados)|6.28||203-I.E.S. ALAGÓN|H|1991-12-01|10.0|CÁCERES|264.0|CORIA
948|1626|GRADO EN EDIFICACIÓN|2011-12|S|N|N|N|N|2010-11|SEP|1|Selectividad|5|LOE (Grados)|6.06|6.06|230-I.E.S. EL BROCENSE|H|1993-01-28|10.0|CÁCERES|192.0|CASAR DE CÁCERES
949|1626|GRADO EN EDIFICACIÓN|2011-12|S|N|N|N|N|2010-11|SEP|1|Selectividad|5|LOE (Grados)|5.576||240-I.E.S. ÁGORA|H|1993-09-11|10.0|CÁCERES|1.0|CÁCERES
951|1626|GRADO EN EDIFICACIÓN|2011-12|N|S|I|N|S|2010-11|SEP|1|Selectividad|5|LOE (Grados)|5.9|5.9|101-I.E.S. SAN JOSÉ (Badajoz)|H|1991-07-19|6.0|BADAJOZ|1.0|BADAJOZ
952|1626|GRADO EN EDIFICACIÓN|2011-12|N|N|N|N|N|2010-11|SEP|1|Selectividad|5|LOE (Grados)|5.322||181-I.E.S. TIERRABLANCA|H|1992-12-15|6.0|BADAJOZ|410.0|MÉRIDA
953|1626|GRADO EN EDIFICACIÓN|2011-12|S|N|N|N|N|2010-11|SEP|1|Selectividad|5|LOE (Grados)|5.504|||D|1993-08-01|11.0|CÁDIZ|40.0|ALGECIRAS
955|1626|GRADO EN EDIFICACIÓN|2011-12|N|S|E|N|S|2010-11|SEP|1|Selectividad|5|LOE (Grados)|5.428||162-I.E.S. ZURBARÁN (Badajoz)|H|1992-10-30|6.0|BADAJOZ|1.0|BADAJOZ
956|1626|GRADO EN EDIFICACIÓN|2011-12|N|N|N|N|S|2010-11|SEP|1|Selectividad|5|LOE (Grados)|5.46|5.46|155-COLEGIO EL TOMILLAR|H|1992-11-10|6.0|BADAJOZ|1.0|BADAJOZ
957|1626|GRADO EN EDIFICACIÓN|2011-12|N|N|N|N|S|2010-11|SEP|1|Selectividad|5|LOE (Grados)|5.568||133-I.E.S. LUIS CHAMIZO|D|1991-12-08|6.0|BADAJOZ|190.0|LA CORONADA
958|1626|GRADO EN EDIFICACIÓN|2011-12|N|N|N|N|S|2010-11|SEP|1|Selectividad|5|LOE (Grados)|5.8||238-COLEGIO LICENCIADOS REUNIDOS|H|1993-09-03|10.0|CÁCERES|1.0|CÁCERES
959|1626|GRADO EN EDIFICACIÓN|2011-12|S|N|N|N|N|2010-11|SEP|1|Selectividad|5|LOE (Grados)|5.87||107-ESCUELA DE ARTE Y SUPERIOR DE DISEÑO|D|1991-06-18|6.0|BADAJOZ|1.0|BADAJOZ
960|1626|GRADO EN EDIFICACIÓN|2011-12|N|S|I|N|S|2010-11|SEP|1|Selectividad|5|LOE (Grados)|5.804|7.954|210-I.E.S. LUIS DE MORALES|D|1993-01-27|10.0|CÁCERES|84.0|ARROYO DE LA LUZ
961|1626|GRADO EN EDIFICACIÓN|2011-12|S|N|N|N|N|2010-11|JUN|1|Selectividad|5|LOE (Grados)|7.108||113-I.E.S. EL POMAR|H|1993-06-06|6.0|BADAJOZ|1.0|BADAJOZ
962|1626|GRADO EN EDIFICACIÓN|2011-12|N|N|N|N|S|2006-07|JUN|3|Formación Profesional|1|Ciclos formativos|8.0|||D|1981-10-12|45.0|TOLEDO|660.0|TALAVERA DE LA REINA
963|1626|GRADO EN EDIFICACIÓN|2011-12|N|S|E|N|S|2010-11|SEP|1|Selectividad|5|LOE (Grados)|6.55|||H|1993-06-18|41.0|SEVILLA|1.0|SEVILLA
964|1626|GRADO EN EDIFICACIÓN|2011-12|S|N|N|N|N|2010-11|SEP|1|Selectividad|5|LOE (Grados)|5.4||117-I.E.S. ARROYO HARNINA|H|1993-09-14|6.0|BADAJOZ|55.0|ALMENDRALEJO
965|1626|GRADO EN EDIFICACIÓN|2011-12|N|N|N|N|S|2010-11|JUN|1|Selectividad|5|LOE (Grados)|6.284||131-I.E.S. CAROLINA CORONADO|H|1989-03-18|6.0|BADAJOZ|55.0|ALMENDRALEJO
979|1626|GRADO EN EDIFICACIÓN|2010-11|N|N|N|N|N|2007-08|JUN|3|Formación Profesional|1|Ciclos formativos|6.5|||H|1986-07-15|6.0|BADAJOZ|795.0|ZALAMEA DE LA SERENA
980|1626|GRADO EN EDIFICACIÓN|2011-12|N|N|N|N|S|2007-08|JUN|3|Formación Profesional|1|Ciclos formativos|6.2|||H|1986-07-07|6.0|BADAJOZ|215.0|DON BENITO
983|1626|GRADO EN EDIFICACIÓN|2011-12|N|N|N|N|S|2010-11|SEP|1|Selectividad|5|LOE (Grados)|5.178||109-I.E.S. ALBARREGAS|H|1990-07-28|6.0|BADAJOZ|410.0|MÉRIDA
985|1626|GRADO EN EDIFICACIÓN|2010-11|N|N|N|N|S|2006-07|JUN|1|Selectividad|1|LOGSE|7.25|||H|1989-01-23|6.0|BADAJOZ|175.0|CASTUERA
991|1626|GRADO EN EDIFICACIÓN|2010-11|N|N|N|N|S|2006-07|JUN|3|Formación Profesional|1|Ciclos formativos|6.5|||H|1986-01-25|10.0|CÁCERES|264.0|CORIA
995|1626|GRADO EN EDIFICACIÓN|2010-11|N|N|N|N|S|2006-07|JUN|3|Formación Profesional|1|Ciclos formativos|5.6|||H|1979-12-12|6.0|BADAJOZ|215.0|DON BENITO
999|1626|GRADO EN EDIFICACIÓN|2010-11|S|N|N|N|N|2005-06|SEP|1|Selectividad|1|LOGSE||||H|1986-10-11|6.0|BADAJOZ|410.0|MÉRIDA
1002|1626|GRADO EN EDIFICACIÓN|2010-11|N|N|N|N|S|2002-03|JUN|1|Selectividad|99|.||||H|1982-09-01|6.0|BADAJOZ|470.0|OLIVENZA
1003|1626|GRADO EN EDIFICACIÓN|2010-11|N|N|N|N|S|2005-06|SEP|1|Selectividad|1|LOGSE|6.35|||H|1985-10-16|10.0|CÁCERES|1.0|CÁCERES
1189|1626|GRADO EN EDIFICACIÓN|2012-13|S|N|N|N|N|2011-12|JUN|1|Selectividad|5|LOE (Grados)|7.096|9.596|115-I.E.S. CASTILLO DE LUNA|D|1994-10-23|6.0|BADAJOZ|30.0|ALBURQUERQUE
1200|1626|GRADO EN EDIFICACIÓN|2012-13|N|N|N|N|S|2011-12|JUN|3|Formación Profesional|1|Ciclos formativos|7.3|7.3||H|1989-01-18|21.0|HUELVA|1.0|HUELVA
1202|1626|GRADO EN EDIFICACIÓN|2012-13|N|N|N|N|N|2011-12|JUN|1|Selectividad|5|LOE (Grados)|6.128|8.628|110-I.E.S. MELÉNDEZ VALDÉS|D|1994-04-23|6.0|BADAJOZ|560.0|RIBERA DEL FRESNO
1203|1626|GRADO EN EDIFICACIÓN|2012-13|S|N|N|N|N|2010-11|JUN|1|Selectividad|5|LOE (Grados)|7.54|10.64|217-I.E.S. FRANCISCO DE ORELLANA|H|1993-03-23|10.0|CÁCERES|772.0|TRUJILLO
1204|1626|GRADO EN EDIFICACIÓN|2012-13|S|N|N|N|N|2011-12|JUN|1|Selectividad|5|LOE (Grados)|6.178|7.678|110-I.E.S. MELÉNDEZ VALDÉS|D|1994-06-17|6.0|BADAJOZ|560.0|RIBERA DEL FRESNO
1207|1626|GRADO EN EDIFICACIÓN|2012-13|N|N|N|N|S|2009-10|SEP|1|Selectividad|5|LOE (Grados)|5.792|5.792|170-I.E.S. SANTA EULALIA|H|1991-10-09|6.0|BADAJOZ|410.0|MÉRIDA
1209|1626|GRADO EN EDIFICACIÓN|2012-13|S|N|N|N|N|2011-12|JUN|1|Selectividad|5|LOE (Grados)|6.106|7.106|220-I.E.S. UNIVERSIDAD LABORAL|H|1993-01-15|10.0|CÁCERES|700.0|SIERRA DE FUENTES
1211|1626|GRADO EN EDIFICACIÓN|2012-13|S|N|N|N|N|2011-12|JUN|1|Selectividad|5|LOE (Grados)|6.514|8.064|216-I.E.S. AUGUSTÓBRIGA|D|1994-01-10|10.0|CÁCERES|516.0|NAVALMORAL DE LA MATA
1212|1626|GRADO EN EDIFICACIÓN|2012-13|N|N|N|N|N|2011-12|JUN|1|Selectividad|5|LOE (Grados)|6.144|6.144|176-I.E.S. SIERRA DE SAN PEDRO|H|1994-07-14|6.0|BADAJOZ|775.0|VILLAR DEL REY
1213|1626|GRADO EN EDIFICACIÓN|2012-13|S|N|N|N|N|2011-12|JUN|1|Selectividad|5|LOE (Grados)|7.922|8.922|210-I.E.S. LUIS DE MORALES|D|1994-06-14|10.0|CÁCERES|84.0|ARROYO DE LA LUZ
1214|1626|GRADO EN EDIFICACIÓN|2012-13|N|N|N|N|S|2011-12|JUN|3|Formación Profesional|1|Ciclos formativos|5.75|5.75||H|1989-06-15|10.0|CÁCERES|584.0|PLASENCIA
1215|1626|GRADO EN EDIFICACIÓN|2012-13|N|N|N|N|S|2011-12|JUN|3|Formación Profesional|1|Ciclos formativos|7.25|7.25||H|1987-11-29|10.0|CÁCERES|264.0|CORIA
1217|1626|GRADO EN EDIFICACIÓN|2012-13|N|N|N|N|S|2008-09|JUN|3|Formación Profesional|2|Formación Profesional II|6.3|6.3|126-I.E.S. CUATRO CAMINOS|D|1977-03-31|6.0|BADAJOZ|215.0|DON BENITO
1219|1626|GRADO EN EDIFICACIÓN|2012-13|N|N|N|N|S|2011-12|JUN|3|Formación Profesional|2|Formación Profesional II|5.5|5.5|220-I.E.S. UNIVERSIDAD LABORAL|D|1988-05-18|10.0|CÁCERES|1.0|CÁCERES
1220|1626|GRADO EN EDIFICACIÓN|2012-13|S|N|N|N|N|2011-12|JUN|1|Selectividad|5|LOE (Grados)|6.914|6.914|210-I.E.S. LUIS DE MORALES|D|1992-07-14|28.0|MADRID|1.0|MADRID
1221|1626|GRADO EN EDIFICACIÓN|2012-13|N|N|N|N|S|2011-12|JUN|3|Formación Profesional|1|Ciclos formativos|7.25|7.25||H|1987-02-10|10.0|CÁCERES|584.0|PLASENCIA
1222|1626|GRADO EN EDIFICACIÓN|2012-13|N|N|N|N|S|2011-12|JUN|1|Selectividad|5|LOE (Grados)|5.682|5.682|226-I.E.S. GABRIEL Y GALÁN(Plasen)|D|1993-08-07|10.0|CÁCERES|584.0|PLASENCIA
1227|1626|GRADO EN EDIFICACIÓN|2012-13|N|N|N|N|S|2011-12|JUN|1|Selectividad|5|LOE (Grados)|5.9|6.9|234-COLEGIO SAN ANTONIO DE PADUA|D|1994-05-05|10.0|CÁCERES|1.0|CÁCERES
1228|1626|GRADO EN EDIFICACIÓN|2012-13|N|S|I|N|S|2011-12|JUN|1|Selectividad|5|LOE (Grados)|5.642|5.642|207-I.E.S. PARQUE DE MONFRAGÜE|H|1993-12-16|10.0|CÁCERES|584.0|PLASENCIA
1238|1626|GRADO EN EDIFICACIÓN|2012-13|S|N|N|N|N|2011-12|JUN|1|Selectividad|5|LOE (Grados)|6.96|8.46|210-I.E.S. LUIS DE MORALES|H|1994-05-28|10.0|CÁCERES|1.0|CÁCERES
1248|1626|GRADO EN EDIFICACIÓN|2012-13|S|N|N|N|N|2011-12|JUN|3|Formación Profesional|1|Ciclos formativos|5.18|5.18||H|1990-05-09|6.0|BADAJOZ|1.0|BADAJOZ
1251|1626|GRADO EN EDIFICACIÓN|2012-13|N|S|I|N|S|2011-12|JUN|1|Selectividad|5|LOE (Grados)|5.564|5.564|175-I.E.S. ANTONIO DE NEBRIJA|D|1993-03-16|6.0|BADAJOZ|725.0|VALLE DE LA SERENA
1255|1626|GRADO EN EDIFICACIÓN|2012-13|S|N|N|N|N|2011-12|JUN|1|Selectividad|5|LOE (Grados)|6.724|9.524|113-I.E.S. EL POMAR|H|1994-06-09|6.0|BADAJOZ|1.0|BADAJOZ
1260|1626|GRADO EN EDIFICACIÓN|2012-13|N|N|N|S|S|2011-12|JUN|3|Formación Profesional|1|Ciclos formativos|6.38|6.38|220-I.E.S. UNIVERSIDAD LABORAL|H|1990-08-27|10.0|CÁCERES|1.0|CÁCERES
1262|1626|GRADO EN EDIFICACIÓN|2012-13|N|N|N|N|N|2011-12|JUN|1|Selectividad|5|LOE (Grados)|6.29|7.29|213-I.E.S. MARIO ROSO DE LUNA|H|1994-12-24|10.0|CÁCERES|340.0|GUADALUPE
1269|1626|GRADO EN EDIFICACIÓN|2012-13|S|N|N|N|N|2011-12|JUN|1|Selectividad|5|LOE (Grados)|6.504|6.504|226-I.E.S. GABRIEL Y GALÁN(Plasen)|D|1992-02-26|10.0|CÁCERES|584.0|PLASENCIA
1273|1626|GRADO EN EDIFICACIÓN|2012-13|N|N|N|N|N|2011-12|JUN|3|Formación Profesional|2|Formación Profesional II|5.5|5.5|126-I.E.S. CUATRO CAMINOS|H|1989-07-30|6.0|BADAJOZ|175.0|CASTUERA
1280|1626|GRADO EN EDIFICACIÓN|2012-13|N|N|N|N|N|2010-11|JUN|1|Selectividad|5|LOE (Grados)|5.671|5.671||D|1993-05-16|28.0|MADRID|1.0|MADRID
1282|1626|GRADO EN EDIFICACIÓN|2012-13|S|N|N|N|N|2011-12|SEP|1|Selectividad|5|LOE (Grados)|5.836|7.086|234-COLEGIO SAN ANTONIO DE PADUA|H|1994-10-17|10.0|CÁCERES|1.0|CÁCERES
1283|1626|GRADO EN EDIFICACIÓN|2012-13|S|N|N|N|N|2011-12|SEP|1|Selectividad|5|LOE (Grados)|5.542|7.242|112-I.E.S. MUÑOZ TORRERO|D|1993-04-15|6.0|BADAJOZ|110.0|CABEZA DEL BUEY
1286|1626|GRADO EN EDIFICACIÓN|2012-13|N|S|E|N|S|2011-12|SEP|1|Selectividad|5|LOE (Grados)|5.778|6.778|232-I.E.S. PROFESOR HERNÁNDEZ PACHECO|H|1994-03-29|10.0|CÁCERES|1.0|CÁCERES
1288|1626|GRADO EN EDIFICACIÓN|2012-13|N|N|N|N|N|2011-12|SEP|1|Selectividad|5|LOE (Grados)|5.118|5.118|112-I.E.S. MUÑOZ TORRERO|H|1993-08-23|6.0|BADAJOZ|110.0|CABEZA DEL BUEY
1289|1626|GRADO EN EDIFICACIÓN|2012-13|N|N|N|N|S|2011-12|SEP|1|Selectividad|5|LOE (Grados)|6.124|7.124|130-I.E.S. EXTREMADURA (Montijo)|D|1994-07-09|6.0|BADAJOZ|435.0|MONTIJO
1290|1626|GRADO EN EDIFICACIÓN|2012-13|N|N|N|N|N|2010-11|SEP|1|Selectividad|5|LOE (Grados)|6.228|6.228|118-I.E.S. BARTOLOMÉ JOSÉ GALLARDO|D|1993-07-19|6.0|BADAJOZ|135.0|CAMPANARIO
1292|1626|GRADO EN EDIFICACIÓN|2012-13|N|N|N|N|S|2011-12|SEP|1|Selectividad|5|LOE (Grados)|5.764|6.464|240-I.E.S. ÁGORA|D|1990-12-28|10.0|CÁCERES|584.0|PLASENCIA
1294|1626|GRADO EN EDIFICACIÓN|2012-13|N|N|N|N|S|2010-11|ENE|3|Formación Profesional|1|Ciclos formativos|5.5|5.5||D|1988-03-05|10.0|CÁCERES|1.0|CÁCERES
1295|1626|GRADO EN EDIFICACIÓN|2012-13|N|N|N|N|S|2011-12|SEP|3|Formación Profesional|1|Ciclos formativos|6.42|6.42|168-I.E.S. EMÉRITA AUGUSTA|H|1989-03-08|10.0|CÁCERES|264.0|CORIA
1300|1626|GRADO EN EDIFICACIÓN|2012-13|S|N|N|N|N|2011-12|SEP|1|Selectividad|5|LOE (Grados)|6.4|8.6|230-I.E.S. EL BROCENSE|D|1994-09-02|10.0|CÁCERES|452.0|MALPARTIDA DE CÁCERES
1301|1626|GRADO EN EDIFICACIÓN|2012-13|N|N|N|N|N|2011-12|SEP|1|Selectividad|5|LOE (Grados)|5.948|8.348|182-I.E.S. QUINTANA DE LA SERENA|H|1994-04-24|6.0|BADAJOZ|540.0|QUINTANA DE LA SERENA
1302|1626|GRADO EN EDIFICACIÓN|2012-13|S|N|N|N|N|2011-12|SEP|1|Selectividad|5|LOE (Grados)|5.568|8.268|203-I.E.S. ALAGÓN|D|1994-04-02|10.0|CÁCERES|240.0|CECLAVÍN
1303|1626|GRADO EN EDIFICACIÓN|2012-13|N|S|E|N|S|2009-10|JUN|1|Selectividad|5|LOE (Grados)|6.124|6.124|213-I.E.S. MARIO ROSO DE LUNA|D|1992-03-08|10.0|CÁCERES|116.0|BERZOCANA
1304|1626|GRADO EN EDIFICACIÓN|2012-13|N|N|N|N|S|2011-12|SEP|1|Selectividad|5|LOE (Grados)|6.586|9.986|168-I.E.S. EMÉRITA AUGUSTA|H|1994-12-26|6.0|BADAJOZ|410.0|MÉRIDA
1305|1626|GRADO EN EDIFICACIÓN|2012-13|N|N|N|N|S|2010-11|JUN|3|Formación Profesional|1|Ciclos formativos|6.3|6.3||D|1990-12-06|48.0|BIZKAIA|130.0|BARAKALDO
1307|1626|GRADO EN EDIFICACIÓN|2012-13|S|N|N|N|N|2011-12|SEP|1|Selectividad|5|LOE (Grados)|6.076|6.076|203-I.E.S. ALAGÓN|H|1992-05-21|10.0|CÁCERES|264.0|CORIA
1308|1626|GRADO EN EDIFICACIÓN|2012-13|N|N|N|S|S|2010-11|SEP|1|Selectividad|5|LOE (Grados)|5.36|5.36|170-I.E.S. SANTA EULALIA|H|1992-07-17|6.0|BADAJOZ|410.0|MÉRIDA
1310|1626|GRADO EN EDIFICACIÓN|2012-13|N|S|I|N|S|2011-12|SEP|1|Selectividad|5|LOE (Grados)|5.092|5.092|109-I.E.S. ALBARREGAS|H|1994-11-02|6.0|BADAJOZ|410.0|MÉRIDA
1311|1626|GRADO EN EDIFICACIÓN|2012-13|N|N|N|S|S|2005-06|JUN|3|Formación Profesional|1|Ciclos formativos|6.3|||H|1985-04-25|10.0|CÁCERES|1.0|CÁCERES
1322|1626|GRADO EN EDIFICACIÓN|2013-14|S|N|N|N|N|2012-13|JUN|1|Selectividad|5|LOE (Grados)|5.8|5.8|231-I.E.S. NORBA CAESARINA|D|1992-01-11|10.0|CÁCERES|1.0|CÁCERES
1329|1626|GRADO EN EDIFICACIÓN|2013-14|N|S|I|N|S|2012-13|JUN|1|Selectividad|5|LOE (Grados)|6.204|6.204|135-I.E.S. FUENTE RONIEL|D|1995-05-20|6.0|BADAJOZ|265.0|FUENTE DEL MAESTRE
1331|1626|GRADO EN EDIFICACIÓN|2013-14|S|N|N|N|N|2012-13|JUN|1|Selectividad|5|LOE (Grados)|5.724|5.724|106-I.E.S. SUÁREZ DE FIGUEROA|H|1994-06-06|6.0|BADAJOZ|785.0|ZAFRA
1342|1626|GRADO EN EDIFICACIÓN|2013-14|N|N|N|N|N|2012-13|JUN|1|Selectividad|5|LOE (Grados)|5.976|5.976|190-I.E.S. DE LLERENA|D|1994-10-28|6.0|BADAJOZ|90.0|BERLANGA
1346|1626|GRADO EN EDIFICACIÓN|2013-14|S|N|N|N|N|2012-13|JUN|1|Selectividad|5|LOE (Grados)|7.346|8.546|189-I.E.S. DE CASTUERA|H|1995-01-30|6.0|BADAJOZ|430.0|MONTERRUBIO DE LA SERENA
1350|1626|GRADO EN EDIFICACIÓN|2013-14|N|S|S|N|N|2012-13|JUN|1|Selectividad|5|LOE (Grados)|5.34|5.34|183-I.E.S. TIERRA DE BARROS|D|1992-01-18|6.0|BADAJOZ|10.0|ACEUCHAL
1353|1626|GRADO EN EDIFICACIÓN|2013-14|S|N|N|N|N|2012-13|JUN|1|Selectividad|5|LOE (Grados)|5.926|6.926|125-I.E.S. RAMÓN CARANDE|H|1994-07-14|6.0|BADAJOZ|345.0|JEREZ DE LOS CABALLEROS
1357|1626|GRADO EN EDIFICACIÓN|2013-14|N|N|N|N|N|2012-13|JUN|1|Selectividad|5|LOE (Grados)|5.85|6.55|112-I.E.S. MUÑOZ TORRERO|D|1995-08-10|6.0|BADAJOZ|110.0|CABEZA DEL BUEY
1361|1626|GRADO EN EDIFICACIÓN|2013-14|N|N|N|N|S|2012-13|JUN|1|Selectividad|5|LOE (Grados)|6.808|6.808|126-I.E.S. CUATRO CAMINOS|H|1995-07-25|6.0|BADAJOZ|795.0|ZALAMEA DE LA SERENA
1362|1626|GRADO EN EDIFICACIÓN|2013-14|S|N|N|N|N|2012-13|JUN|3|Formación Profesional|1|Ciclos formativos|7.0|7.0||H|1992-12-09|6.0|BADAJOZ|410.0|MÉRIDA
1365|1626|GRADO EN EDIFICACIÓN|2013-14|N|N|N|N|S|2012-13|JUN|3|Formación Profesional|1|Ciclos formativos|7.77|7.77|220-I.E.S. UNIVERSIDAD LABORAL|H|1988-12-30|10.0|CÁCERES|1.0|CÁCERES
1366|1626|GRADO EN EDIFICACIÓN|2013-14|N|N|N|N|S|2011-12|JUN|1|Selectividad|5|LOE (Grados)|7.532|9.032|133-I.E.S. LUIS CHAMIZO|H|1994-03-08|6.0|BADAJOZ|215.0|DON BENITO
1369|1626|GRADO EN EDIFICACIÓN|2013-14|N|N|N|N|N|2008-09|JUN|1|Selectividad|1|LOGSE|5.73|5.73|123-I.E.S. SAN FERNANDO|H|1990-03-19|6.0|BADAJOZ|1.0|BADAJOZ
1373|1626|GRADO EN EDIFICACIÓN|2013-14|N|N|N|N|N|2011-12|SEP|1|Selectividad|5|LOE (Grados)|5.421|5.421||D|1991-05-28|35.0|LAS PALMAS|1.0|LAS PALMAS DE GRAN CANARIA
1376|1626|GRADO EN EDIFICACIÓN|2013-14|N|N|N|N|S|2012-13|JUN|3|Formación Profesional|1|Ciclos formativos|6.23|6.23||H|1992-11-22|8.0|BARCELONA|285.0|GRANOLLERS
1379|1626|GRADO EN EDIFICACIÓN|2013-14|N|N|N|N|N|2012-13|JUN|3|Formación Profesional|1|Ciclos formativos|5.13|5.13||H|1991-11-27|6.0|BADAJOZ|1.0|BADAJOZ
1381|1626|GRADO EN EDIFICACIÓN|2013-14|N|N|N|N|S|2012-13|JUN|1|Selectividad|5|LOE (Grados)|5.468|5.468|110-I.E.S. MELÉNDEZ VALDÉS|H|1993-11-20|6.0|BADAJOZ|740.0|VILLAFRANCA DE LOS BARROS
1382|1626|GRADO EN EDIFICACIÓN|2013-14|N|N|N|N|N|2012-13|JUN|3|Formación Profesional|1|Ciclos formativos|6.5|6.5|220-I.E.S. UNIVERSIDAD LABORAL|H|1988-09-20|6.0|BADAJOZ|1.0|BADAJOZ
1383|1626|GRADO EN EDIFICACIÓN|2013-14|N|N|N|N|S|2012-13|JUN|3|Formación Profesional|1|Ciclos formativos|6.54|6.54||H|1992-11-24|10.0|CÁCERES|264.0|CORIA
1384|1626|GRADO EN EDIFICACIÓN|2013-14|N|N|N|N|S|2012-13|JUN|3|Formación Profesional|1|Ciclos formativos|7.77|7.77||H|1991-10-09|10.0|CÁCERES|228.0|CASATEJADA
1385|1626|GRADO EN EDIFICACIÓN|2013-14|S|N|N|N|N|2012-13|JUN|3|Formación Profesional|2|Formación Profesional II|6.54|6.54||H|1989-01-01|6.0|BADAJOZ|795.0|ZALAMEA DE LA SERENA
1386|1626|GRADO EN EDIFICACIÓN|2013-14|S|N|N|N|N|2012-13|JUN|1|Selectividad|5|LOE (Grados)|6.082|7.782|119-I.E.S. DONOSO CORTÉS|H|1995-02-27|6.0|BADAJOZ|215.0|DON BENITO
1388|1626|GRADO EN EDIFICACIÓN|2013-14|N|N|N|N|N|2006-07|JUN|10|Traslado de Expediente (Estudios Españoles)|1|Prueba de Acceso a la Universidad||||D|1988-03-26|10.0|CÁCERES|584.0|PLASENCIA
1390|1626|GRADO EN EDIFICACIÓN|2013-14|N|N|N|N|S|2005-06|JUN|3|Formación Profesional|1|Ciclos formativos|5.6|||H|1985-03-06|10.0|CÁCERES|476.0|MIAJADAS
1391|1626|GRADO EN EDIFICACIÓN|2013-14|N|N|N|N|N|2000-01|JUN|1|Selectividad|99|.||||H|1980-04-10|10.0|CÁCERES|584.0|PLASENCIA
1392|1626|GRADO EN EDIFICACIÓN|2013-14|N|N|N|N|S|1999-00|SEP|1|Selectividad|99|.||||H|1981-05-23|6.0|BADAJOZ|215.0|DON BENITO
1421|1626|GRADO EN EDIFICACIÓN|2013-14|N|N|N|N|S|2011-12|JUN|1|Selectividad|5|LOE (Grados)|5.348|8.148|240-I.E.S. ÁGORA|H|1992-09-19|10.0|CÁCERES|1.0|CÁCERES
1429|1626|GRADO EN EDIFICACIÓN|2013-14|N|N|N|N|S|2012-13|JUN|1|Selectividad|5|LOE (Grados)|5.382|5.382|162-I.E.S. ZURBARÁN (Badajoz)|H|1992-04-15|6.0|BADAJOZ|1.0|BADAJOZ
1432|1626|GRADO EN EDIFICACIÓN|2013-14|N|N|N|N|S|2012-13|SEP|1|Selectividad|5|LOE (Grados)|5.56|6.86|168-I.E.S. EMÉRITA AUGUSTA|H|1994-07-18|6.0|BADAJOZ|415.0|MIRANDILLA
1438|1626|GRADO EN EDIFICACIÓN|2013-14|S|N|N|N|N|2012-13|JUN|3|Formación Profesional|1|Ciclos formativos|6.15|6.15||H|1992-01-23|6.0|BADAJOZ|540.0|QUINTANA DE LA SERENA
1441|1626|GRADO EN EDIFICACIÓN|2013-14|N|S|I|N|S|2012-13|SEP|1|Selectividad|5|LOE (Grados)|5.633|6.583|171-I.E.S. VIRGEN DE GRACIA|H|1995-03-12|6.0|BADAJOZ|460.0|OLIVA DE LA FRONTERA
1485|1626|GRADO EN EDIFICACIÓN|2014-15|N|N|N|N|S|2012-13|SEP|3|Formación Profesional|1|Ciclos formativos|5.77|5.77||H|1992-05-13|8.0|BARCELONA|360.0|MATARÓ
1493|1626|GRADO EN EDIFICACIÓN|2014-15|N|N|N|N|S|2013-14|JUN|3|Formación Profesional|1|Ciclos formativos|6.82|6.82|101-I.E.S. SAN JOSÉ (Badajoz)|H|1992-07-23|10.0|CÁCERES|264.0|CORIA
1494|1626|GRADO EN EDIFICACIÓN|2014-15|N|S|I|N|S|2013-14|JUN|1|Selectividad|5|LOE (Grados)|7.172|10.072|113-I.E.S. EL POMAR|H|1996-10-18|6.0|BADAJOZ|1.0|BADAJOZ
1496|1626|GRADO EN EDIFICACIÓN|2014-15|N|N|N|N|N|2013-14|JUN|1|Selectividad|5|LOE (Grados)|5.76|6.96|238-COLEGIO LICENCIADOS REUNIDOS|H|1996-02-28|10.0|CÁCERES|452.0|MALPARTIDA DE CÁCERES
